IXP_Country_ISO_Alpha2,IXPDB_ID,PCH_ID,PeeringDB_ID,IXP_name_IXPDB,IXP_name_PCH,IXP_name_PDB,IXP_City,IXP_region_continent,Date_Creation_PDB,Date_Creation_PCH,Date_Update_PCH,Date_Update_IXPDB,IXP_Website,IXP_Url_Stats,IXP_Url_Stats_PCH
IN,772,2010,1786,EIX Chennai (Extreme Internet Exchange India),Extreme IX Chennai,Extreme IX Chennai,Chennai,Asia Pacific,2017-06-22T12:01:14Z,20160623,0000-00-00,2019-08-06T14:01:52Z,http://extreme-ix.org,,
IN,771,2052,2167,EIX Kolkata (Extreme Internet Exchange India),Extreme IX Kolkata,Extreme IX Kolkata,Kolkata,Asia Pacific,2018-04-18T07:08:38Z,0,0000-00-00,2019-08-06T14:01:51Z,http://extreme-ix.org,,
IN,688,2129,2587,DE-CIX Delhi,DE-CIX Delhi,DE-CIX Delhi,Delhi,Asia Pacific,2019-05-14T14:20:32Z,20190000,0000-00-00,2019-06-19T01:14:35Z,https://www.de-cix.in/locations/de-cix-delhi,https://www.de-cix.in/statistics,
JP,485,1857,602,Echigo-IX (Echigo Internet Exchange),Echigo-IX,Echigo-IX,Niigata,Asia Pacific,2012-07-30T00:00:00Z,20110900,0000-00-00,2019-06-13T22:35:51Z,http://www.echigo-ix.jp/,,
NZ,184,1264,1836,HIX - Hamilton (Hamilton Internet Exchange),Hamilton Internet Exchange,HIX-NZ,Hamilton,Asia Pacific,2017-07-27T15:49:56Z,20100000,0000-00-00,2019-06-10T11:06:10Z,http://wix.nzix.net/hix.html,,
PH,316,183,44,MIX - Manila (Manila Internet Exchange),Manila Internet Exchange,Manila IX,Manila ,Asia Pacific,2010-07-29T00:00:00Z,0,0000-00-00,2019-06-10T22:55:12Z,http://www.etpi.com/Products/index.asp?ID=39&MCID=3,,
SG,133,202,93,SOX - Singapore (Singapore Open eXchange),Singapore Open Exchange,SOX,Singapore,Asia Pacific,2010-07-29T00:00:00Z,20010800,0000-00-00,2019-06-17T20:09:33Z,http://www.sox.net.sg/,,
SG,181,464,158,Equinix Singapore (Equinix Singapore Exchange),Equinix Singapore IBX,Equinix Singapore,Singapore,Asia Pacific,2010-07-29T00:00:00Z,20040426,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
SG,574,1915,965,IX-SIN (Singapore IX),MegaPort IX Singapore,MegaIX Singapore,Singapore,Asia Pacific,2014-10-23T00:00:00Z,0,0000-00-00,2019-08-06T06:01:37Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
CA,189,37,221,OTTIX (Ottawa Internet eXchange),Ottawa Internet Exchange,OttIX,Ottawa,North America,2010-07-29T00:00:00Z,20010410,2018/6/12,2019-06-19T00:53:46Z,http://www.ottix.net/,,
CA,386,1540,776,WPG-IX (Winnipeg Internet Exchange),Winnipeg Internet Exchange,WPGIX,Winnipeg,North America,2013-10-06T00:00:00Z,20130500,2019/3/18,2019-06-12T21:21:22Z,http://wpgix.net/,http://wpgix.net/ix-daily.png,
CA,535,1802,863,VANIX (Vancouver Internet eXchange),Vancouver Internet Exchange,VANIX,Vancouver,North America,2014-05-02T00:00:00Z,20131130,2018/10/22,2019-06-18T23:25:04Z,http://www.vanix.ca,,
US,56,256,22,Digital Realty - Atlanta (Digital Realty Exchange - Atlanta),Atlanta Internet Exchange,Digital Realty Atlanta,Atlanta,North America,2010-07-29T00:00:00Z,20030800,2017/10/22,2019-06-16T23:30:00Z,https://ix.digitalrealty.com,,
US,137,297,23,NYIIX Los Angeles,Los Angeles International Internet Exchange,NYIIX Los Angeles,Los Angeles,North America,2010-07-29T00:00:00Z,19960000,2018/9/28,2019-06-17T17:48:00Z,https://www.nyiix.net/locations/nyiix-la/,https://www.nyiix.net/LA-mrtg/sum.html,
US,52,373,142,CoreSite - Any2 Los Angeles (CoreSite - Any2 Los Angeles),Any2 California,CoreSite - Any2 California,Los Angeles and Silicon Valley,North America,2010-07-29T00:00:00Z,20051200,2009/6/22,2019-06-17T13:59:48Z,http://www.coresite.com,,
US,222,332,165,NWAX (Northwest Access Exchange),Northwest Access Exchange,NWAX,Portland,North America,2010-07-29T00:00:00Z,20021200,2018/4/16,2019-06-17T23:02:13Z,http://www.nwax.net,,
US,268,1484,662,Phoenix-IX (Phoenix Internet Exchange),Phoenix-IX,Phoenix IX,Phoenix,North America,2013-03-12T00:00:00Z,20120901,2017/5/4,2019-06-19T00:27:20Z,http://www.phoenix-ix.net,http://phoenix-ix.net/traffic.html,
US,756,2080,2274,EVIX (Experimental Virtual Internet Exchange),Experimental Virtual Internet Exchange,EVIX,Fremont,North America,2018-07-19T16:24:58Z,20180000,2018/12/16,2019-08-06T10:02:26Z,https://evix.org,https://evix.org,
US,635,1878,938,TahoeIX (Tahoe Internet Exchange),Tahoe Internet Exchange ,TahoeIX,Northern Nevada,North America,2014-09-29T00:00:00Z,20140912,2019/8/7,2019-06-16T18:46:44Z,http://www.tahoeix.org,http://www.tahoeix.org#stats,['https://www.tahoeix.org/mrtg/ix_traffic-day.png']
US,426,1678,777,LINX NoVA,LINX NoVa,LINX NoVA,Northern Virginia,North America,2013-10-10T00:00:00Z,20140300,2018/8/22,2019-08-07T13:04:58Z,https://www.linx.net/linx-nova,https://stats.linx.net/lans#nva1,
CA,163,39,24,TorIX (Toronto Internet Exchange),Toronto Internet Exchange,TorIX,Toronto,North America,2010-07-29T00:00:00Z,19980724,2019/7/28,2019-08-07T13:04:58Z,https://www.torix.ca/,https://www.torix.ca/traffic-statistics/,['https://www.torix.ca/img/torix-day.png']
CA,266,1616,355,QiX (Quebec Internet eXchange),Quebec Internet Exchange,QIX,Montreal,North America,2010-07-29T00:00:00Z,20130100,2019/7/28,2019-06-17T23:10:33Z,https://www.qix.ca/?lang=en,https://www.qix.ca/network?lang=en,['https://qix.ca/assets/images/network-daily.png']
CA,398,1461,639,YYCIX (Calgary Internet Exchange),Calgary Internet Exchange,YYCIX,Calgary,North America,2013-01-02T00:00:00Z,20130103,2019/7/28,2019-08-07T13:04:58Z,http://yycix.ca,http://yycix.ca/graphs.html,"['https://www.yycix.ca/graphs/e_day.png', 'https://www.yycix.ca/graphs/e_day.png']"
CA,399,1316,703,MBIX (Manitoba Internet Exchange),Manitoba Internet Exchange,MBIX,Winnipeg  Manitoba,North America,2013-06-01T00:00:00Z,20130729,2019/7/28,2019-06-12T21:32:19Z,http://www.mbix.ca/,http://www.mbix.ca/statistics/,"['http://www.mbix.ca/cacti/graph_image.php?action=view&local_graph_id=372&rra_id=5', 'http://www.mbix.ca/cacti/graph_image.php?action=view&local_graph_id=372&rra_id=5']"
US,148,345,13,SIX (Seattle Internet Exchange),Seattle Internet Exchange,SIX Seattle,Seattle,North America,2010-07-29T00:00:00Z,19970620,2019/7/28,2019-08-07T00:01:23Z,https://www.seattleix.net/,https://www.seattleix.net/statistics/,"['https://www.seattleix.net/statistics/agg.cfg-agg-d-y3.png', 'https://www.seattleix.net/statistics/agg_ethertypes.cfg-agg_ethertype_ipv6-d-y3.png', 'https://www.seattleix.net/statistics/agg.cfg-agg-d-y3.png', 'https://www.seattleix.net/statistics/agg_ethertypes.cfg-agg_ethertype_ipv6-d-y3.png']"
US,138,320,14,NYIIX (New York International IX),New York International Internet Exchange,NYIIX,New York,North America,2010-07-29T00:00:00Z,19960000,2019/7/28,2019-06-17T17:47:54Z,https://www.nyiix.net/locations/nyiix-new-york/,https://www.nyiix.net/mrtg/sum.html,['http://www.nyiix.net/mrtg/graph_4469.png']
US,223,369,155,SFMIX (San Francisco Metropolitan Internet Exchange),San Francisco Metropolitan Internet Exchange,SFMIX,San Francisco,North America,2010-07-29T00:00:00Z,20060500,2019/7/28,2019-06-19T01:29:11Z,https://www.sfmix.org/,https://sfmix.org/services/statistics,"['https://sfmix.org/static/img/daily.gif', 'https://sfmix.org/static/img/daily.gif']"
US,221,630,249,KCIX Kansas City (Kansas City Internet Exchange),Kansas City Internet Exchange,KCIX,Kansas City,North America,2010-07-29T00:00:00Z,20060000,2019/7/28,2019-06-17T23:01:41Z,http://www.kcix.net/,,['http://www.kcix.net/graphs/Daily.png']
US,231,946,256,Digital Realty - Phoenix (Digital Realty Phoenix),Digital Realty Phoenix Internet Exchange,Digital Realty Phoenix,Phoenix,North America,2010-07-29T00:00:00Z,20080602,2019/7/28,2019-06-16T23:32:39Z,http://ix.digitalrealty.com,,['https://tieatl-server1.telx.com/usage.pl?drawgraph;day;Phoenix;1484304409']
US,229,1206,322,Digital Realty - Dallas (Digital Realty  Dallas),Digital Realty Dallas Internet Exchange,Digital Realty Dallas,Dallas,North America,2010-07-29T00:00:00Z,20070000,2019/7/28,2019-06-16T23:31:35Z,http://ix.digitalrealty.com,,['http://tieatl-server1.telx.com/usage.pl?drawgraph;day;Dallas;1484306858']
US,230,1149,325,Digital Realty - New York (Digital Realty New York),Digital Realty New York Internet Exchange,Digital Realty New York,New York/New Jersey,North America,2010-07-29T00:00:00Z,20090000,2019/7/28,2019-06-16T23:32:05Z,http://ix.digitalrealty.com,,"['http://tieatl-server1.telx.com/usage.pl?drawgraph;day;NewYork;1260250574', 'http://tieatl-server1.telx.com/usage.pl?drawgraph;day;NewYork;1260250574']"
US,335,1265,446,MICE (Midwest Internet Cooperative Exchange),Midwest Internet Cooperative Exchange,MICE,Minneapolis  MN,North America,2010-10-09T00:00:00Z,20110111,2019/7/28,2019-06-17T15:00:04Z,http://www.micemn.net,http://micelg.usinternet.com/export/,"['http://micelg.usinternet.com/export/graphs/graph_1430_1.png', 'http://micelg.usinternet.com/export/graphs/graph_1430_1.png']"
US,418,1816,499,MKEIX (Milwaukee Internet Exchange),Milwaukee Internet Exchange,MKE-IX,Milwaukee,North America,2011-06-02T00:00:00Z,20110000,2019/7/28,2019-06-19T01:00:38Z,http://www.mkeix.net,http://www.mkeix.net/stats,"['http://mkeix.net/stats.php?mode=day', 'http://mkeix.net/stats.php?mode=day']"
US,419,1900,809,OmahaIX (Omaha Internet Exchange),OmahaIX,OmahaIX,Omaha,North America,2013-11-26T00:00:00Z,20140100,2019/7/28,2019-06-18T12:06:45Z,http://www.omahaix.com,,['https://www.omahaix.com/images/graph_145_1.png']
US,656,884,833,TPA-IX (Tampa Internet Exchange),Tampa Internet Exchange,TPAIX,Tampa,North America,2014-02-22T00:00:00Z,20151005,2019/7/28,2019-06-16T20:23:03Z,http://www.tpaix.net,,['http://216.139.195.7/cacti/graph_image.php?action=view&local_graph_id=2266&rra_id=1']
US,532,1841,935,AMS-IX USA Bay Area,AMS-IX Bay Area,AMS-IX BA,San Francisco  San Jose,North America,2014-09-18T00:00:00Z,20140910,2019/7/28,2019-08-07T10:01:02Z,http://bay.ams-ix.net,,"['https://stats-ba.us.ams-ix.net/cgi-bin/stats/16all?log=totalall;png=daily', 'https://stats-ba.us.ams-ix.net/cgi-bin/stats/sflow_grapher?type=ipv6;counter=bps;scale=normal;interval=daily']"
US,533,1847,944,AMS-IX USA Chicago,AMS-IX Chicago,AMS-IX Chicago,Chicago,North America,2014-09-29T00:00:00Z,20141007,2019/7/28,2019-08-07T10:00:59Z,https://chi.ams-ix.net,https://chi.ams-ix.net/statistics,"['https://stats-chi.us.ams-ix.net/cgi-bin/stats/16all?log=totalall;png=daily', 'https://stats-chi.us.ams-ix.net/cgi-bin/stats/sflow_grapher?type=ipv6;counter=bps;scale=normal;interval=daily', 'https://stats-chi.us.ams-ix.net/cgi-bin/stats/16all?log=totalall;png=daily', 'https://stats-chi.us.ams-ix.net/cgi-bin/stats/sflow_grapher?type=ipv6;counter=bps;scale=normal;interval=daily']"
US,653,1891,986,MidWest-IX - Indy,Midwest-IX,MidWest-IX - Indy,Indianapolis  Indiana,North America,2014-11-26T00:00:00Z,20150000,2019/7/28,2019-06-16T20:06:37Z,http://www.midwest-ix.com,,['http://indy-ixpm.midwest-ix.com/ixp/day.png']
US,665,1077,1086,MASS IX (MASS IX),Massachusetts Internet Exchange,MASS-IX,Boston,North America,2015-05-12T00:00:00Z,20150514,2019/7/28,2019-06-19T00:40:34Z,http://www.mass-ix.net,http://www.mass-ix.net/peering.html#stats,"['http://portal.mass-ix.net/mass-ixp64-day.png', 'http://portal.mass-ix.net/mass-ixp64-day.png']"
US,580,1935,1249,DE-CIX Dallas (DE-CIX Dallas),DE-CIX Dallas,DE-CIX Dallas,Dallas,North America,2016-03-22T15:29:10Z,20161115,2019/7/28,2019-06-16T18:04:22Z,https://www.de-cix.net/en/locations/united-states/dallas,https://www.de-cix.net/locations/united-states/dallas/statistics,['https://www.de-cix.net/traffic_DFW-2days-1170-400.png']
US,777,2051,2286,MidWest-IX - Cleveland,MidWest-IX Cleveland,MidWest-IX - Cleveland,Cleveland  Ohio,North America,2018-07-31T19:45:44Z,20190000,2019/7/28,2019-06-16T20:11:31Z,http://www.fd-ix.com,,['http://indy-ixpm.midwest-ix.com/ixp/day.png']
CA,261,975,195,PIX Vancouver (Peer1 Internet Exchange Vancouver),Peer1 Internet Exchange - Vancouver,PIX Vancouver,Vancouver,North America,2010-07-29T00:00:00Z,20080000,0000-00-00,2019-06-18T08:48:33Z,http://www.peer1.com,,
CA,259,1195,196,PIX Montreal (Peer1 Internet Exchange Montreal),Peer1 Internet Exchange - Montreal,PIX Montreal,Montreal,North America,2010-07-29T00:00:00Z,20100000,0000-00-00,2019-06-17T23:08:58Z,http://www.peer1.com,,
CA,260,974,197,PIX Toronto (Peer1 Internet Exchange Toronto),Peer1 Internet Exchange - Toronto,PIX Toronto,Toronto,North America,2010-07-29T00:00:00Z,20080000,0000-00-00,2019-06-19T00:26:39Z,http://www.peer1.com,,
CA,344,1852,373,Equinix Toronto (Equinix Toronto),Equinix Toronto,Equinix Toronto,Toronto,North America,2010-07-29T00:00:00Z,0,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
CA,476,1554,506,GTIIX (Greater Toronto IIX),Greater Toronto International Internet Exchange,GTIIX,Toronto,North America,2011-05-04T00:00:00Z,20110600,0000-00-00,2019-06-19T01:12:36Z,http://www.iixnetworx.net/peer/our-ixps/gtiix/,,
CA,659,1693,906,HFXIX (Halifax Internet Exchange),Halifax Internet Exchange,HFXIX,Halifax,North America,2014-07-30T00:00:00Z,20150501,0000-00-00,2019-06-16T19:38:28Z,http://www.aixp.ca,,
CA,669,1882,1169,YEGIX (YEGIX),YEGIX Edmonton Internet Exchange,YEGIX,Edmonton,North America,2015-11-02T00:00:00Z,20150130,0000-00-00,2019-06-18T23:44:25Z,http://www.yegix.ca/,http://www.yegix.ca/,
CA,575,2009,1307,IX-TOR (Toronto IX),Megaport Toronto,MegaIX Toronto,Toronto,North America,2016-05-12T14:56:25Z,20150000,0000-00-00,2019-08-06T06:01:44Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
US,68,255,1,Equinix Ashburn (Equinix Ashburn),Equinix IBX Ashburn,Equinix Ashburn,Ashburn,North America,2010-07-29T00:00:00Z,20021031,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,236,268,2,Equinix Chicago (Equinix Chicago),Equinix Chicago IBX,Equinix Chicago,Chicago,North America,2010-07-29T00:00:00Z,20020304,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,235,278,3,Equinix Dallas (Equinix Dallas),Equinix IBX Dallas,Equinix Dallas,Dallas,North America,2010-07-29T00:00:00Z,20010615,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,234,467,4,Equinix Los Angeles (Equinix Los Angeles),Equinix Los Angeles IBX,Equinix Los Angeles,Los Angeles,North America,2010-07-29T00:00:00Z,20020711,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,233,339,5,Equinix San Jose (Equinix San Jose),Equinix IBX San Jose,Equinix San Jose,San Jose,North America,2010-07-29T00:00:00Z,20000525,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,251,325,7,Equinix Palo Alto (Equinix Palo Alto),Equinix Palo Alto,Equinix Palo Alto,Palo Alto,North America,2010-07-29T00:00:00Z,19941200,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,439,259,9,Equinix Atlanta (Equinix Atlanta),Equinix Atlanta,Equinix Atlanta,Atlanta,North America,2010-07-29T00:00:00Z,20041203,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,785,357,10,Equinix Vienna (VA),Equinix-VA,Equinix Vienna (VA),Vienna,North America,2010-07-29T00:00:00Z,20010910,0000-00-00,2019-06-16T21:38:28Z,https://ix.equinix.com,,
US,343,344,11,Equinix Seattle (Equinix Seattle),Equinix-Seattle,Equinix Seattle,Seattle,North America,2010-07-29T00:00:00Z,20000313,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,237,323,12,Equinix New York (Equinix New York),Equinix-NY(former Paix),Equinix New York,New York,North America,2010-07-29T00:00:00Z,20000314,0000-00-00,2019-08-07T13:04:58Z,https://ix.equinix.com,,
US,784,307,17,Equinix Miami (formerly NOTA),NAP of the Americas,Equinix Miami (formerly NOTA),Miami,North America,2010-07-29T00:00:00Z,20040812,0000-00-00,2019-06-16T21:36:32Z,http://www.equinix.com,,
US,299,258,20,MAE - Central (MAE - Central),MAE-Central,MAE Central,Dallas  Chicago,North America,2010-07-29T00:00:00Z,0,0000-00-00,2019-06-19T15:47:03Z,http://www.mae.net,,
US,256,286,127,OIX (Oregon Internet Exchange),Oregon Internet Exchange,Oregon Internet Exchange (OIX),Eugene  Oregon,North America,2010-07-29T00:00:00Z,0,0000-00-00,2019-06-17T14:41:01Z,http://www.oregon-ix.net/,http://www.oregon-ix.net/stat-frme.html,
US,246,321,151,Big APE (The big apple peering Exchange),Big Apple Peering Exchange,BigApe,New York,North America,2010-07-29T00:00:00Z,20010000,0000-00-00,2019-06-10T11:26:20Z,http://www.bigape.us,,
US,201,287,189,HIX - Honolulu (Hawaii Internet Exchange),Hawaii Internet Exchange,HIX,Honoloulu,North America,2010-07-29T00:00:00Z,19950700,0000-00-00,2019-06-17T14:34:33Z,http://www.hawaii-ix.org/,,
US,219,703,199,YRIX (Yellowstone Regional Internet Exchange),Yellowstone Regional Internet Exchange,YRIX,Billings  MT,North America,2010-07-29T00:00:00Z,20030000,0000-00-00,2019-06-17T14:37:31Z,http://www.yrix.org/,,
US,243,1723,204,Any2 (CoreSite) NorthEast,Coresite - Any 2 NorthEast,CoreSite - Any2 NorthEast,Washington DC  Reston  Boston  New York,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-10T11:24:04Z,http://www.coresite.com,,
US,240,1721,205,Any2 (CoreSite) Miami (Any2 (CoreSite) Miami),Coresite - Any 2,CoreSite - Any2 Miami,Miami,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-10T11:17:27Z,http://www.coresite.com,,
US,239,928,226,Any2 (CoreSite) Chicago (Any2 (CoreSite) Chicago),CoreSite - Any2,CoreSite - Any2 Chicago,Chicago,North America,2010-07-29T00:00:00Z,20080100,0000-00-00,2019-06-10T11:16:50Z,http://www.coresite.com,,
US,149,1883,239,ChIX (Chicago Internet eXchange),United IX Chicago,ChIX,Chicago,North America,2010-07-29T00:00:00Z,20140000,0000-00-00,2019-06-17T20:17:14Z,https://unitedix.net/location/chicago,https://unitedix.net/location/chicago/networks,
US,257,1720,254,CoreSite - Any2 Denver / RMIX Denver (CoreSite - Any2 Denver / RMIX Denver),Coresite - Any 2,CoreSite - Any2 Denver ,Denver,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-17T23:04:09Z,http://www.coresite.com,,
US,270,592,267,DRF IX (DRFortress Exchange),DRFxchange,DRF IX,Honolulu,North America,2010-07-29T00:00:00Z,20070108,0000-00-00,2019-06-18T08:49:00Z,http://www.drfortress.com,,
US,242,1722,332,Any2 (CoreSite) New York (Any2 (CoreSite) New York),Coresite - Any 2,CoreSite - Any2 New York,New York,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-10T11:21:36Z,http://www.coresite.com,,
US,238,1719,333,Any2 (CoreSite) Boston (Any2 (CoreSite) Boston),Coresite - Any 2,CoreSite - Any2 Boston,Boston,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-18T08:47:58Z,http://www.coresite.com,,
US,241,1724,338,Any2 (CoreSite) Silicon Valley,Coresite - Any 2 Northern California,CoreSite - Any2 Silicon Valley,San Jose  CA,North America,2010-07-29T00:00:00Z,20130000,0000-00-00,2019-06-10T11:20:36Z,http://www.coresite.com,,
US,424,1874,363,tdc-ops-sw1 (SUPRnet),Southern Utah Peering Regional Network,SUPRnet,Saint George,North America,2010-07-29T00:00:00Z,20060500,0000-00-00,2019-07-19T00:01:05Z,https://suprnet.net,,
US,286,1553,496,BNIIX (Buffalo Niagara International Internet Exchange),Buffalo Niagara International Internet Exchange,BNIIX,Buffalo,North America,2011-05-04T00:00:00Z,20110500,0000-00-00,2019-06-19T00:57:12Z,http://www.bniix.net,,
US,417,1317,563,JXIX (Jacksonville Internet Exchange),Jacksonville Internet Exchange,JXIX,Jacksonville,North America,2012-01-30T00:00:00Z,20120102,0000-00-00,2019-06-18T22:07:27Z,http://jxix.org,,
US,407,1348,565,BostonIX (Markley Boston Internet Exchange),Boston Internet Exchange,Boston Internet Exchange,Boston  Massachusetts,North America,2012-02-03T00:00:00Z,20120409,0000-00-00,2019-06-13T21:44:37Z,http://www.bostonix.net/,,
US,491,1555,640,GCIIX (Greater Chicago International Internet Exchange),Greater Chicago International Internet Exchange,GCIIX,Chicago,North America,2012-12-22T00:00:00Z,20121200,0000-00-00,2019-06-13T23:14:45Z,http://www.gciix.net,,
US,503,1872,829,SLIX (Salt Lake Internet Exchange),Salt Lake Internet Exchange,SLIX - Salt Lake City Internet Exchange,Salt Lake City,North America,2014-02-16T00:00:00Z,20140000,0000-00-00,2019-06-19T22:07:51Z,http://slix.net,,
US,661,1893,1002,RVA-IX (Richmond Virginia Internet Exchange),Richmond Virginia Internet Exchange,RVA-IX,Ashland,North America,2014-12-29T00:00:00Z,20150215,0000-00-00,2019-06-17T15:33:22Z,http://rva-ix.net,,
US,613,2008,1174,IX-SEA (Seattle IX),Megaport Seattle,MegaIX Seattle,Seattle,North America,2015-12-08T00:00:00Z,0,0000-00-00,2019-08-06T06:01:41Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
US,611,1932,1175,IX-LAX (Los Angeles IX),Megaport IX Los Angeles,MegaIX Los Angeles,Los Angeles,North America,2015-12-08T00:00:00Z,20161104,0000-00-00,2019-08-06T06:01:42Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
US,608,1956,1178,IX-ASH (Ashburn IX),Megaport IX Ashburn,MegaIX Ashburn,Ashburn,North America,2015-12-08T00:00:00Z,20161104,0000-00-00,2019-08-06T06:01:43Z,https://www.megaport.com,,
US,610,2005,1180,IX-DAL (Dallas IX),Megaport Dallas,MegaIX Dallas,Dallas,North America,2015-12-08T00:00:00Z,0,0000-00-00,2019-08-06T06:01:44Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
US,650,1901,1207,IX-Denver (Interconnection Exchange Denver),Interconnection eXchange Denver,IX-Denver,Denver,North America,2016-01-10T00:00:00Z,20150000,0000-00-00,2019-07-03T17:01:05Z,https://ix-denver.org,https://portal.ix-denver.org/statistics/ixp,
US,671,1907,1212,MGMix (Montgomery Internet Exchange),Montgomery Internet Exchange,MGMix Montgomery,Montgomery,North America,2016-01-24T00:00:00Z,20160100,0000-00-00,2019-06-18T23:46:46Z,http://www.mgmix.net,,
US,778,350,1519,MidWest-IX - St. Louis,MidWest-IX - St. Louis,MidWest-IX - St. Louis,St. Louis  MO,North America,2016-11-17T15:14:16Z,20170119,0000-00-00,2019-06-16T20:14:39Z,http://www.midwest-ix.com,,"['http://ixpm.stl.midwest-ix.com/day.png', 'http://ixpm.stl.midwest-ix.com/day.png']"
US,647,2007,1628,IX-LAS (Las Vegas IX),Megaport Las Vegas,MegaIX Las Vegas,Las Vegas,North America,2017-02-09T04:23:24Z,0,0000-00-00,2019-08-06T06:01:46Z,https://megaport.com,https://www.megaport.com/services/ix-statistics/,
US,743,1927,1679,Northern New England Neutral Internet Exchange,Northern New England Neutral Internet Exchange,NNENIX,Portland,North America,2017-03-28T18:37:21Z,20170000,0000-00-00,2019-06-17T15:42:37Z,http://www.nnenix.net,https://ixp.nnenix.net/statistics/ixp,
US,729,1994,1999,PIT-IX (Pittsburgh Internet Exchange),Pittsburgh Internet Exchange,PIT-IX,Pittsburgh,North America,2017-11-07T18:08:16Z,20171001,0000-00-00,2019-06-16T21:49:40Z,https://pit-ix.net,https://pit-ix.net/stats,
US,740,2002,2036,MEX-IX (Mexico IXP),MEX-IX McAllen,MEX-IX,McAllen,North America,2017-12-11T21:46:58Z,20171000,0000-00-00,2019-06-16T22:33:56Z,http://www.mdcdatacenters.com,,
US,745,2038,2088,PhillyIX (Philadelphia Internet Exchange),Philadelphia Internet Exchange,PhillyIX,Philadelphia,North America,2018-02-07T20:34:38Z,20180500,0000-00-00,2019-06-19T00:03:32Z,http://phillyix.net,,
US,766,2031,2186,Baltimore IX,The Baltimore Internet Exchange,Baltimore IX,Baltimore,North America,2018-05-13T21:54:50Z,20180000,0000-00-00,2019-03-27T18:40:04Z,https://baltimoreix.net,https://baltimoreix.net/stats,
SX,217,987,260,OCIX - Philipsburg (Open Caribbean Internet eXchange),Open Caribbean Internet eXchange,OCIX,Philipsburg,South America,2013-09-11T00:00:00Z,20081000,2018/8/14,2019-06-18T08:44:41Z,http://www.ocix.net,,
AR,143,2,181,NAP CABASE - Buenos Aires (NAP CABASE - Buenos Aires),CABASE IXP Buenos Aires,CABASE-BUE - IX Argentina (Buenos Aires),Buenos Aires,South America,2010-07-29T00:00:00Z,19980401,2015/2/15,2019-08-07T13:04:58Z,http://www.cabase.org.ar/,,
CO,69,49,252,NAP Colombia (NAP Colombia),NAP-Colombia,NAP Colombia,Bogota,South America,2010-12-11T00:00:00Z,20000629,2019/7/28,2019-06-19T01:08:38Z,http://nap.co,http://nap.co/html/estadisticas.php,['http://nap.co/images/graficas/dist_picos.gif']
CW,61,988,366,AMS-IX Caribbean,Caribbean Internet Exchange,AMS-IX Caribbean,Curacao,South America,2013-05-12T00:00:00Z,20090420,2019/7/28,2019-08-07T10:00:58Z,http://www.ams-ix.cw/,https://cw.ams-ix.net/technical--2/statistics,"['https://stats-cw.ams-ix.net/cgi-bin/stats/16all?log=totalall;png=daily', 'https://stats-cw.ams-ix.net/cgi-bin/stats/sflow_grapher?type=ipv6;counter=bps;scale=normal;interval=daily']"
TT,799,2029,2272,TTIX2,TTIX2,TTIX2,Princes Town,South America,2018-07-18T20:58:43Z,20170131,2019/7/28,2019-06-18T23:30:13Z,https://ix.tt,https://ix.tt/statistics/,['https://ttix2.airlinktt.co/graphs/last1d.png']
BR,158,1092,173,Porto Alegre (RS) (IX.br - Porto Alegre (RS)),Ponto de Troca de Trafego do Porto Alegre,IX.br (PTT.br) Porto Alegre,Porto Alegre/RS,South America,2010-12-11T00:00:00Z,20020400,2019/7/28,2019-06-17T20:23:16Z,http://ix.br,http://ix.br/trafego/agregado/rs,['http://old.ix.br/stats/133b7f1cd0adde227ab9f48e68a4b82f/rs/images/pix/agregado_bps-daily.png']
BR,157,22,175,Florianópolis (SC) (IX.br - Florianópolis (SC)),Ponto de Troca de Tráfego do Florianópolis,IX.br (PTT.br) Florianópolis,Florianópolis/SC,South America,2010-12-11T00:00:00Z,20080000,2019/7/28,2019-06-17T20:22:48Z,http://ix.br,http://ix.br/trafego/agregado/sc,['http://old.ix.br/stats/be779630c4bfd20baffc23b9b9a513ac/sc/images/pix/agregado_bps-daily.png']
